Year,Country1,Country2,Played,GroupStage,Round1,Round2,Round3,Round4,Rounds,Score1,Score2,Day,Month,Disputes,PreviousDisputes
2006,United Kingdom,Japan,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,United Kingdom,Croatia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,United Kingdom,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,United Kingdom,France,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,United Kingdom,Switzerland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,United Kingdom,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,United Kingdom,Tunisia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,United Kingdom,Saudi Arabia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,United Kingdom,Ukraine,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,United Kingdom,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,United Kingdom,Serbia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,United Kingdom,Angola,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,United Kingdom,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,United Kingdom,Togo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Argentina,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Netherlands,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Ivory Coast,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Mexico,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Portugal,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Iran,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Czech Republic,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Italy,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Ghana,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Australia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Brazil,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Japan,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Croatia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,France,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Switzerland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Tunisia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Saudi Arabia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Ukraine,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Serbia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Angola,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Trinidad,Togo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Argentina,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Netherlands,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Ivory Coast,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Mexico,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Portugal,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Iran,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Czech Republic,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Italy,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Ghana,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Australia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Brazil,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Japan,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Croatia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,France,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Switzerland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Tunisia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Saudi Arabia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Ukraine,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Serbia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Angola,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Sweden,Togo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Argentina,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Netherlands,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Ivory Coast,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Mexico,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Portugal,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Iran,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Czech Republic,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Italy,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Ghana,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Australia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Brazil,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Japan,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Croatia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,France,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Switzerland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Tunisia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Saudi Arabia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Ukraine,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Serbia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Angola,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Paraguay,Togo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Argentina,Portugal,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Argentina,Iran,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Argentina,Czech Republic,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Argentina,Italy,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Argentina,Ghana,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Argentina,Australia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Argentina,Brazil,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Argentina,Japan,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Argentina,Croatia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Argentina,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Argentina,France,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Argentina,Switzerland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Argentina,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Argentina,Tunisia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Argentina,Saudi Arabia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Argentina,Ukraine,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Argentina,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Argentina,Angola,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Argentina,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Argentina,Togo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Netherlands,Mexico,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Netherlands,Iran,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Netherlands,Czech Republic,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Netherlands,Italy,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Netherlands,Ghana,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Netherlands,Australia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Netherlands,Brazil,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Netherlands,Japan,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Netherlands,Croatia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Netherlands,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Netherlands,France,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Netherlands,Switzerland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Netherlands,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Netherlands,Tunisia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Netherlands,Saudi Arabia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Netherlands,Ukraine,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Netherlands,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Netherlands,Angola,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Netherlands,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Netherlands,Togo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Ivory Coast,Mexico,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Ivory Coast,Portugal,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Ivory Coast,Iran,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Ivory Coast,Czech Republic,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Ivory Coast,Italy,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Ivory Coast,Ghana,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Ivory Coast,Australia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Ivory Coast,Brazil,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Ivory Coast,Japan,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Ivory Coast,Croatia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Ivory Coast,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Ivory Coast,France,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Ivory Coast,Switzerland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Ivory Coast,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Ivory Coast,Tunisia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Ivory Coast,Saudi Arabia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Ivory Coast,Ukraine,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Ivory Coast,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Ivory Coast,Angola,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Ivory Coast,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Ivory Coast,Togo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
2006,Mexico,Czech Republic,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Mexico,Italy,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Mexico,Ghana,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Mexico,Australia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Mexico,Brazil,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Mexico,Japan,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Mexico,Croatia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Mexico,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Mexico,France,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Mexico,Switzerland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Mexico,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Mexico,Tunisia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Mexico,Saudi Arabia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Mexico,Ukraine,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Mexico,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Mexico,Serbia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Mexico,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Mexico,Togo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Portugal,Czech Republic,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Portugal,Italy,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Portugal,Ghana,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Portugal,Australia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Portugal,Brazil,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Portugal,Japan,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Portugal,Croatia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Portugal,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Portugal,Switzerland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Portugal,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Portugal,Tunisia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Portugal,Saudi Arabia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Portugal,Ukraine,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Portugal,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Portugal,Serbia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Portugal,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Portugal,Togo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Iran,Czech Republic,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
2006,Iran,Italy,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
2006,Iran,Ghana,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
2006,Iran,Australia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
2006,Iran,Brazil,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
2006,Iran,Japan,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
2006,Iran,Croatia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
2006,Iran,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
2006,Iran,France,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
2006,Iran,Switzerland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
2006,Iran,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
2006,Iran,Tunisia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
2006,Iran,Saudi Arabia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
2006,Iran,Ukraine,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
2006,Iran,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
2006,Iran,Serbia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
2006,Iran,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
2006,Iran,Togo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
2006,Czech Republic,Australia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Czech Republic,Brazil,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Czech Republic,Japan,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Czech Republic,Croatia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Czech Republic,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Czech Republic,France,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Czech Republic,Switzerland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Czech Republic,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Czech Republic,Tunisia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Czech Republic,Saudi Arabia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Czech Republic,Ukraine,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Czech Republic,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Czech Republic,Serbia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Czech Republic,Angola,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Czech Republic,Togo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Italy,Brazil,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Italy,Japan,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Italy,Croatia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Italy,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Italy,Switzerland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Italy,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Italy,Tunisia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Italy,Saudi Arabia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Italy,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Italy,Serbia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Italy,Angola,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Italy,Togo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Ghana,Australia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Ghana,Japan,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Ghana,Croatia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Ghana,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Ghana,France,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Ghana,Switzerland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Ghana,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Ghana,Tunisia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Ghana,Saudi Arabia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Ghana,Ukraine,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Ghana,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Ghana,Serbia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Ghana,Angola,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Ghana,Togo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Australia,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Australia,France,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Australia,Switzerland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Australia,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Australia,Tunisia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Australia,Saudi Arabia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Australia,Ukraine,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Australia,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Australia,Serbia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Australia,Angola,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Australia,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Australia,Togo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Brazil,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Brazil,Switzerland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Brazil,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Brazil,Tunisia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Brazil,Saudi Arabia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Brazil,Ukraine,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Brazil,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Brazil,Serbia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Brazil,Angola,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Brazil,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Brazil,Togo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,Japan,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
2006,Japan,France,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
2006,Japan,Switzerland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
2006,Japan,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
2006,Japan,Tunisia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
2006,Japan,Saudi Arabia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
2006,Japan,Ukraine,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
2006,Japan,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
2006,Japan,Serbia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
2006,Japan,Angola,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
2006,Japan,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
2006,Japan,Togo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
2006,Croatia,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
2006,Croatia,France,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
